TIPO_DENUNCIA;NIVEL_EDUCATIVO;EST_CIVIL;MODALIDAD;SEXO;EDAD;MES;FISICA;PSICOLOGICA;FISICA_PSICOLOGICA
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;28;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;M;38;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;50;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;55;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;TECNICA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;23;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;32;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;57;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;18;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;33;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;30;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;42;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;NO INDICA;VIOLENCIA PSICOLOGICA;F;48;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;23;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;54;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;CASADO(A);VIOLENCIA FISICA;M;45;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;62;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;44;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;DIVORCIADO(A);VIOLENCIA FISICA;F;54;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;35;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;48;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA;M;40;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA;F;30;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;31;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;20;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;48;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;40;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;54;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;62;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;31;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;32;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;49;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;51;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;41;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;35;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;42;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;41;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;32;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;68;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;55;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;23;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;57;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;24;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA;F;31;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;50;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA;M;23;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;M;44;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;73;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SIN INSTRUCCION;SOLTERO(A);VIOLENCIA FISICA;F;33;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;35;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;21;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;38;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;34;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;30;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;24;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;39;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;24;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;NO INDICA;VIOLENCIA FISICA;F;45;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;37;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;25;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;68;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;35;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;31;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;28;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;23;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;36;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;32;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;48;DICIEMBRE;0;1;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;48;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;49;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;39;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;19;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;43;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;27;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;38;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;23;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;33;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA;F;36;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;31;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;54;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;18;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA;F;20;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;33;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;M;35;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;40;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;32;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;28;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;28;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;16;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA FISICA;F;39;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;41;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;31;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;50;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;44;DICIEMBRE;1;0;0
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA FISICA;F;27;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;27;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;19;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;NO INDICA;VIOLENCIA FISICA;M;68;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;33;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;72;DICIEMBRE;0;1;0
OCURRENCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;50;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;63;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;NO INDICA;VIOLENCIA FISICA;F;42;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;25;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;38;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;18;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;19;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;19;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;35;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;M;36;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;28;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;DIVORCIADO(A);VIOLENCIA FISICA;F;40;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;18;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;33;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;41;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;18;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;44;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;32;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA FISICA;F;37;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;NO INDICA;VIOLENCIA FISICA;F;42;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;36;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;19;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;TECNICA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;30;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;19;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;27;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;20;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;39;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;32;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;46;DICIEMBRE;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;20;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;16;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;52;DICIEMBRE;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;18;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;32;DICIEMBRE;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;22;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;20;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;24;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;23;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;25;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;30;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;24;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;27;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;36;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;34;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;26;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;40;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;31;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;87;DICIEMBRE;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;20;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;27;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;56;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;20;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;29;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA;F;43;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;19;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;35;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;37;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;26;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;58;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;DIVORCIADO(A);VIOLENCIA PSICOLOGICA;M;64;DICIEMBRE;0;1;0
DENUNCIA;TECNICA;CONVIVIENTE;VIOLENCIA FISICA;M;39;DICIEMBRE;1;0;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;23;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;17;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;32;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;32;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;19;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;35;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;22;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;76;DICIEMBRE;0;1;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;76;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;54;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;48;DICIEMBRE;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;34;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;28;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;36;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;51;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;36;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;35;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;24;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;40;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;30;DICIEMBRE;1;0;0
OCURRENCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;37;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;39;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;51;DICIEMBRE;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA;F;31;DICIEMBRE;1;0;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;50;DICIEMBRE;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;35;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;18;DICIEMBRE;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;29;DICIEMBRE;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;47;DICIEMBRE;1;0;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;23;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;24;DICIEMBRE;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;53;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;DICIEMBRE;1;0;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA;F;29;DICIEMBRE;1;0;0
OCURRENCIA;TECNICA;CONVIVIENTE;VIOLENCIA FISICA;F;25;DICIEMBRE;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;48;DICIEMBRE;1;0;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;29;DICIEMBRE;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;34;DICIEMBRE;0;1;0
